,subject,year,period,q_number,question,A,B,C,D,E,answer,cot
405,pharm,2020,1,93,양성전립샘과다형성(benign prostatic hyperplasia) 을 유발하며 제2형 5-알파 환원효소(5α-reductase type 2) 에 의해 생성되는 호르몬은?,코티손,알도스테론,프로게스테론,부신피질자극호르몬,디히드로테스토스테론,E,
406,pharm,2020,1,94,당뇨병망막병증의 주원인은?,세균감염,혈관신생,말초신경 손상,조직 내 심한 탈수,수정체 내 소르비톨 축적,B,
407,pharm,2020,1,95,내분비 호르몬과 그 분비기관을 옳게 연결한 것은?,calcitonin – 갑상샘,erythropoietin – 골수,glucagon – 부갑상샘,atrial natriuretic peptide – 콩팥,antidiuretic hormone – 뇌하수체 전엽,A,
408,pharm,2020,1,96,다음의 상태 또는 증상을 유발하는 원인은?• 정상보다 두꺼운 유골층• 근육 약화와 광범위한 뼈 통증• 뼈 두께 감소• 빈번한 대퇴부의 단순골절,뼈와 골수의 세균 감염,뼈의 불충분한 무기질화,요산(uric acid) 의 과다생성,뼈파괴세포에 의한 뼈흡수 장애,판누스(pannus) 형성을 수반하는 활막염,B,
409,pharm,2020,1,97,전신피로를 호소하는 60대 여자에게 바깥눈근육의 약화로 인한 눈꺼풀 처짐과 복시를 유발하는 자가항체의 표적 단백질은?,데스민(desmin),트로포닌(troponin),디스트로핀(dystrophin),아세틸콜린수용체(acetylcholine receptor),바탕질금속단백분해효소(matrix metalloproteinase),D,
410,pharm,2020,1,98,흑색질의 도파민성 신경세포 내에 축적되어 신경세포의 소실을 야기하여 운동능력의 현저한 감소와 치매의 원인이 되는 단백질은?,신트로핀(syntrophin),디스트로핀(dystrophin),사르코글리칸(sarcoglycan),디스트로글리칸(dystroglycan),알파- 시뉴클레인(α- synuclein),E,
411,pharm,2020,1,99,다음 사례를 읽고 각 문제에 적합한 답을 고르시오. 등산을 하거나 계단을 오르는 등 운동을 할 때에만 가슴을 쥐어 짜는 듯한 통증을 경험한 사람이 가슴 X-선 촬영 및 심장 초음파 검사를 하였다. 그 결과 특이적 소견은 관찰되지 않았으나 혈액검사에서는 중성지방과 LDL-C 수치가 높게 나왔다. 이 환자의 흉통과 관련되는 질환은?,폐렴,협심증,가슴막염,역류식도염,급성심장막염,B,
412,pharm,2020,1,100,다음 사례를 읽고 각 문제에 적합한 답을 고르시오. 등산을 하거나 계단을 오르는 등 운동을 할 때에만 가슴을 쥐어 짜는 듯한 통증을 경험한 사람이 가슴 X-선 촬영 및 심장 초음파 검사를 하였다. 그 결과 특이적 소견은 관찰되지 않았으나 혈액검사에서는 중성지방과 LDL-C 수치가 높게 나왔다. 이 환자에게 이러한 증상을 유발하는 직접적인 병태생리기전은?,동맥류 발생,육아종 형성,정맥내 울혈,죽상판 형성,면역복합체 침착에 의한 염증,D,
413,pharm,2020,2,1,펜토바르비탈(pentobarbital) 을 펜토바르비탈나트륨(pentobarbital sodium) 으로 변경시켰더니 물에 대한 용해도와 용출이 증가되었다. 이에 기여한 분자간 상호작용은?,수소결합,이온- 쌍극자 상호작용,쌍극자- 쌍극자 상호작용,쌍극자- 유발쌍극자 상호작용,유발쌍극자- 유발쌍극자 상호작용,B,
414,pharm,2020,2,2,약물의 결정상태에 대한 내용으로 옳은 것은?,결정형에 따라 안정성이 달라진다.,결정형에 따라 화학구조가 달라진다.,결정형에 따라 용해도는 달라지지 않는다.,이온성 결정은 분자 결정에 비해 융점이 낮다.,결정형에 따라 치료효과는 영향을 받지 않는다.,A,
415,pharm,2020,2,3,리도카인(lidocaine) 과 프릴로카인(prilocaine) 의 공융혼합물(공융점 18℃) 에 대한 설명으로 옳은 것은?,공융점에서는 액체상만 존재한다.,공융혼합물 형성에 의해 피부흡수는 저해된다.,표준온도(20℃) 에서 유제 또는 연고제로 제조하기가 쉽다.,공융점보다 온도가 낮아지면 하나의 액체상으로 존재한다.,공융점은 혼합물의 서로 다른 비율에서 가장 높은 녹는점을 나타낸다.,C,
416,pharm,2020,2,4,"20℃, 1기압에서 자유도의 수(F) 와 그 계를 구성하는 성분의 수(C) 및 계에 존재하는 상의 수(P) 사이의 관계식은?",F＝P- C,F＝C- P,F＝P- C+ 1,F＝C- P+ 1,F＝C- P+ 2,B,
417,pharm,2020,2,5,"액상 바이오의약품을 개발하고자 할 때, 약물의 구조적 안정성과 용해도를 확보하기 위해 우선적으로 고려해야 하는 특성은?",pH,삼투성,흡습성,방부 효과,점도 개선,A,
418,pharm,2020,2,6,"α, β, γ-시클로덱스트린(cyclodextrin, CD) 에 대한 설명으로 옳은 것은?",킬레이트화제이다.,α- CD와 β- CD의 공동(cavity) 크기는 같다.,β- CD는 6개의 포도당으로 구성된 올리고당이다.,"γ- CD는 α, β, γ- CD 중 구성 포도당 수가 가장 적다.",β- CD 일부의 OH그룹을 메틸화하면 친수성이 개선된다.,E,
419,pharm,2020,2,8,"어느 일정 온도에서 염화나트륨(Na Cl), 염산(HCl), 프로피온산나트륨(sodium propionate) 의 무한희석 시 당량전도도(Λ 0) 가 각각 a, b, c일 때, 무한희석 시 프로피온산(propionic acid) 의 당량전도도(Λ 0) 는?",a- c,b- c,a- b+ c,b- a+ c,b- a- c,D,
420,pharm,2020,2,10,단일 이온의 활성도계수와 용질의 평균이온활성도계수를 이론적으로 계산하는데 유용한 식은?,Stokes 식,Higuchi 식,Van Slyke 식,Debye- Hückel 식,Henderson- Hasselbalch 식,D,
421,pharm,2020,2,11,"디펜히드라민염산염의 염화나트륨당량은 0.2이고, 포도당의 염화나트륨당량은 0.16이다. 혈액과 동일한 어는점내림을 나타내는 1% 디펜히드라민염산염 용액 100 mL를 제조하기 위하여 가해야 하는 포도당의 양(g) 은? (단, 소수점 둘째 자리에서 반올림) ",0.2,0.7,2.2,4.4,6.0,D,
422,pharm,2020,2,12,용해도가 낮고 막투과도가 높은 약물을 함유한 정제의 경구 투여 시 위장관 흡수 과정에서의 속도결정단계는?,분배,분해,삼투,용출,응결,D,
423,pharm,2020,2,13,"다음은 에틸아세테이트의 비누화 반응이다. 에틸아세테이트와 수산화나트륨의 초기농도가 각각 a로 같을 때, 반감기(t1/2) 와 a와의 관계로 옳은 것은?CH3COOC2H5＋Na OH → CH3COONa ＋C2H5OH",t1/2은 a와 관계없다.,t1/2은 a에 비례한다.,t1/2은 a에 반비례한다.,t1/2은 a^2에 비례한다.,t1/2은 a^2에 반비례한다.,C,
424,pharm,2020,2,15,"필요 HLB(required hydrophilic-lipophilic balance, RHLB) 값이 9.8인 O/W형 유제를 제조하고자 할 때, 선택해야 할 계면활성제의 조합은?",sorbitan tristearate (HLB : 2.,와 Span 20 (HLB : 8.,Span 80 (HLB : 4.,과 Span 20 (HLB : 8.,Span 80 (HLB : 4.,C,
425,pharm,2020,2,16,분말이 액체에 의해 완전히 습윤되었을 때의 접촉각은?,0°,45°,90°,135°,180°,A,
426,pharm,2020,2,17,"다음 사례를 읽고 각 문제에 적합한 답을 고르시오. 약산성 약물인 아스피린(pKa＝3.5) 과 약염기성 약물인 지프라시돈(pKa＝6.5) 을 동일한 용출속도가 되도록 제제화하였다. 지름 2 mm의 균일한 구형 입자로 제제화된 아스피린 500 mg을 37℃, pH 1.5 용액 900 mL에서 싱크상태를 유지하면서 용출시험을 수행하였을 때, 1분간 3 mg의 아스피린이 용출되었다. 아스피린 구형 입자의 지름을 0.2 mm로 변화시켜 동일 조건에서 용출시험을 수행한다면, 아스피린의 1분간 예상 방출량(mg) 은? (단, 약물의 용출은 Noyes-Whitney 식을 따르며 확산계수 및 확산층의 두께는 같다.) ",3,15,30,150,300,C,
427,pharm,2020,2,18,"다음 사례를 읽고 각 문제에 적합한 답을 고르시오. 약산성 약물인 아스피린(pKa＝3.5) 과 약염기성 약물인 지프라시돈(pKa＝6.5) 을 동일한 용출속도가 되도록 제제화하였다. 지름 2 mm의 균일한 구형 입자로 제제화된 아스피린 500 mg을 37℃, pH 1.5 용액 900 mL에서 싱크상태를 유지하면서 용출시험을 수행하였을 때, 1분간 3 mg의 아스피린이 용출되었다. 위의 두 제제를 경구투여하였을 때, 아스피린이 위(stomach) 에서 지프라시돈보다 더 많이 흡수되었다. 이 결과를 설명하는 이론은?",DLVO 이론,pH 분배 이론,Lewis 전자 이론,Debye- Hückel 이론,Brönsted- Lowry 이론,B,
428,pharm,2020,2,21,"약물과 수용체의 상호작용을 나타내는 중요한 파라미터 중의 하나이며, 치환기의 입체 효과를 정량화하기 위하여 Hammett의 전자 효과 계산법을 통해 얻는 값은?",π,σ,ES,MR,logP,C,
429,pharm,2020,2,23,"Phenol을 출발물질로 하여 acetaminophen을 합성할 때, 반응순서로 옳은 것은?",acetylation – nitration – reduction,nitration – reduction – acetylation,acetylation – oxidation – nitration – reduction,acetylation – nitration – reduction – hydrolysis,reduction – esterification – nitration – reduction,B,
430,pharm,2020,2,31,Arylpropanoic acid 계열의 비스테로이드성 항염증제(NSAID) 는?,celecoxib,ibuprofen,piroxicam,diclofenac,mefenamic acid,B,
431,pharm,2020,2,32,Pteridine 고리를 갖는 약물은?,acyclovir,tamoxifen,methotrexate,ketoconazole,cyclophosphamide,C,
432,pharm,2020,2,37,"완충용량 효과가 가장 큰 Tris 완충용액은? (단, Tris ∙ H+의 pKa＝8.1이다.) ",0.01 mol/L 완충용액 (pH 7.,0.05 mol/L 완충용액 (pH 7.,0.01 mol/L 완충용액 (pH 8.,0.05 mol/L 완충용액 (pH 8.,0.01 mol/L 완충용액 (pH 9.,D,
433,pharm,2020,2,38,"식품보존제로 사용되는 sorbic acid (pKa＝4.8) 의 항균작용이 용액 중의 비해리분자에 의해 나타날 때, sorbic acid의 항균력이 가장 큰 용액의 pH는?",2.8,3.8,4.8,5.8,6.8,A,
434,pharm,2020,2,39,"Lysine 분자 내에 2개의 NH2기와 1개의 COOH기가 있다. 이 분자의 등전점(pI) 은? (단, lysine의 K1＝1×10^-2, K2＝1×10^-9, K3＝1×10^-11이다.) ",2.0,4.5,5.5,9.0,10.0,E,
435,pharm,2020,2,40,붕산(H3BO3) 용액을 페놀프탈레인 지시약을 사용하여 Na OH 표준액으로 적정할 때 붕산의 해리도를 증가시키기 위하여 첨가하는 시약은?,Na Cl,NH4Cl,Na HCO3,Nitramine,D- Sorbitol,E,
436,pharm,2020,2,41,0.1 mol/L H2O2 용액 50 mL를 H2SO4 산성 조건에서 0.1 mol/L KMnO4 표준액으로 적정할 때 당량점에 도달하기 위해 필요한 표준액의 mL 수는?,10,20,40,50,100,B,
437,pharm,2020,2,42,방향족 1급 아민을 함유하는 설파메티졸(sulfamethizole) 을 염산 산성 용액에서 정량할 때 사용하는 표준액은?,0.1 mol/L I2,0.05 mol/L KIO3,0.1 mol/L KMnO4,0.1 mol/L Na NO2,0.1 mol/L Na 2S2O3,D,
438,pharm,2020,2,43,"자외가시부흡광도측정법에서 검액과 표준액의 매트릭스 조성이 매우 다를 때, 검액에 대한 매트릭스 효과를 보정하기 위하여 사용할 수 있는 분석법은?",맹시험법,이중맹검법,평행시험법,회귀곡선법,표준물첨가법,E,
439,pharm,2020,2,44,"메틸테스토스테론 원료의약품을 다음과 같이 자외가시부흡광광도법으로 분석하였을 때, 흡수극대파장(241 nm) 에서의 몰흡광계수(ε) 는? (단, 메틸테스토스테론의 분자량은 M이다.) 이 약을 건조하여 10.0 mg을 정밀하게 달아 에탄올에 녹여 100 mL로 한 후, 이 액 5 mL를 취하여 에탄올을 넣어 50 mL로 한 것을 검액으로 한다. 이 검액을 층장 1 cm 셀로 측정한 흡수극대파장(241 nm) 에서의 흡광도는 A이다.",A×M,A×M×10,A×Mx10^0,A/M,(A/M) ×10,C,
440,pharm,2020,2,45,"리보플라빈 400 mg을 묽은수산화나트륨시액에 녹여 총 4 mL를 만든 후, 10 cm 편광계 셀과 Sodium-D line(589 nm) 을 사용하여 온도 20℃에서 측정한 선광도 값을 환산한 비선광도 값이 -130°이다. 측정한 선광도(α) 값은?",- 1.30°,- 13.0°,- 26.0°,- 130°,- 260°,B,
441,pharm,2020,2,46,오플록사신을 물 ∙ 아세토니트릴 혼합액(6 : 1) 에 녹여 만든 1 μg/mL 용액을 상온에서 형광광도법으로 측정하였다. 이 측정 조건을 변화시킴에 따라 소광현상(quenching) 이 나타나는 경우는?,10℃에서 측정한다.,용존 산소 제거 후 측정한다.,"1,000 μg/mL 농도로 측정한다.",입사광 세기를 2배로 하여 측정한다.,물 ∙ 아세토니트릴 혼합액(10 :,C,
442,pharm,2020,2,47,아세트아미노펜의 카르보닐 관능기의 존재 유무를 알 수 있는 분석법은?,원자분광법,기체크로마토그래프법,액체크로마토그래프법,적외부스펙트럼측정법,자외가시부흡광도측정법,D,
443,pharm,2020,2,48,발사르탄(valsartan) 에 미량으로 존재하는 발암성 불순물 N-nitrosodimethylamine(NDMA) 을 유도체화 없이 액체크로마토그래프법으로 직접 분석하는데 적절한 검출기는?,형광검출기,전도도검출기,질소/인검출기,질량분석검출기,열전도도검출기,D,
444,pharm,2020,2,49,기체크로마토그래피 칼럼에 대한 설명으로 옳은 것은?,칼럼의 길이가 길수록 분리능은 감소한다.,분취용 칼럼으로 분리된 대량 시료를 얻을 수 있다.,칼럼의 성능은 이동상의 유속에 영향을 받지 않는다.,칼럼의 온도를 높이면 시료의 머무름 시간은 증가한다.,칼럼의 액체고정상은 시료 성분에 대해 화학적으로 반응할수록 좋다.,B,
445,pharm,2020,2,50,기체크로마토그래프법에서 온도프로그래밍의 목적으로 옳은 것은?,극성 증가,분석시간 연장,분리효율 증가,피크 면적 증가,피크 대칭성 감소,C,
446,pharm,2020,2,51,측정치의 우연오차를 평가하기 위한 방법으로 사용하는 것은?,공시험,맹시험,조절시험,평행시험,회수시험,D,
447,pharm,2020,2,52,약물 A(분자량: 234.56) 의 1.000 M 용액 30.0 mL를 만들기 위하여 취해야 하는 약물 A의 양(mg) 을 계산한 값의 유효자릿수는?,3,4,5,7,9,A,
448,pharm,2020,2,53,"다음 사례를 읽고 각 문제에 적합한 답을 고르시오. 아스피린 정을 고온 ∙ 다습 조건에서 장기간 보관했더니 자극적인 냄새가 났다. 이 약의 순도를 확인하기 위하여 액체크로마토그래프법에 따라 분석한 결과, 두 개의 피크가 검출되었다. 각 피크의 유지시간(tR) 은 5.0 min, 10.0 min이었고, 이동상의 유지시간(t0) 은 2.5 min이었다.[분석조건]검출기: 자외부흡광광도계(측정파장 UV 280 nm) 칼럼: 안지름 약 4 mm, 길이 30 cm인 액체크로마토그래피용 옥타데실실리카겔을 충전한 스테인리스 칼럼이동상: 0.085% 인산 : 메탄올(60 : 40), (pH 3.0) 유속: 1.0 mL/min 앞에서 분리된 2개 피크에서 ‘기준선에서의 봉우리 나비(Wb) ’가 각각 0.45 min, 0.55 min일 때 두 피크의 분리도(R) 는?",3,4,5,10,15,D,
