input,output
"의사 선생님, 저는 최근에 이상한 증상을 경험하고 있습니다. 무슨 일인지 모르겠지만 요즘 정말 화가 납니다. 게다가 어깨 경련이나 경련, 눈의 통증, 유방의 통증이나 통증, 손목 통증이 있습니다.","증상으로 보아 모래파리에 의해 전염되는 기생충 질환인 리슈마니아증에 걸렸을 가능성이 있습니다. 다른 증상으로는 발열, 체중 감소, 비장 또는 간 비대 등이 있을 수 있습니다. 추가 평가와 적절한 진단을 위해 진료 예약을 하는 것이 좋습니다."
"의사 선생님, 저는 밤에 과도한 배뇨를 경험하고 있습니다. 무엇이 문제일까요?",리슈마니아증이라는 기생충 질환 때문일 수 있습니다. 진단을 확인하기 위해 검사를 받아야 합니다.
"선생님, 저는 어깨 경련이나 경련과 함께 안면 통증과 발목 통증을 경험하고 있습니다. 이러한 증상의 원인은 무엇일까요?",증상으로 보아 감염된 모래파리에 물려 발생하는 기생충 질환인 리슈마니아증을 앓고 계실 가능성이 높습니다.
"의사 선생님, 무릎에 혹이 있고 매우 피곤합니다. 임신 중에도 통증이 있었고 발목과 얼굴에도 통증이 있었습니다. 이 모든 증상의 원인이 무엇일까요?","리슈만증에 걸린 것 같습니다. 감염된 모래 파리에 물려서 사람에게 전염되는 기생충에 의해 발생하는 질병입니다. 증상으로는 피부 병변, 발열, 체중 감소, 비장이나 간 비대 등이 있습니다. 무릎에 생긴 덩어리는 기생충으로 인한 피부 병변일 수 있습니다. 가능한 한 빨리 검사를 받고 치료를 받아야 합니다."
"의사 선생님, 저는 최근 관절이 뻣뻣하고 피곤한 증상을 겪고 있습니다. 그 이유가 무엇일까요?","샤가스병일 수 있습니다. 트리파노소마 크루지라는 기생충에 의해 발생하며 관절 경직이나 뻐근함, 피로를 유발할 수 있습니다."
"의사 선생님, 저는 최근에 이상한 증상을 경험하고 있습니다. 과도한 분노, 유방의 통증 및 통증, 안면 통증, 손목 통증이 있고 밤에 소변을 과도하게 보고 있습니다. 저에게 무슨 문제가 있을까요?",증상으로 보아 샤가스병을 앓고 있을 가능성이 있습니다. 이는 트리파노소마 크루지 기생충에 의한 기생충 감염으로 방금 설명하신 증상을 포함하여 다양한 증상을 유발할 수 있습니다. 진단을 확인하기 위해 몇 가지 검사를 실행해야 합니다.
"의사 선생님, 어깨 경련이나 경련과 피로를 경험하고 있는데 무엇이 문제인지 말씀해 주시겠어요?",샤가스병에 걸린 것 같습니다. 이 병은 트리파노소마 크루지라는 기생충에 의해 발생하며 일반적으로 라틴 아메리카에서 발견됩니다. 최근에 그 지역을 여행하셨나요?
"의사 선생님, 밤에 과도한 배뇨와 안면 통증이 있는데 무엇이 문제일까요?",증상으로 보아 샤가스병이 의심됩니다. 트리파노소마 크루지라는 기생충에 의한 기생충 감염입니다.
"의사 선생님, 저는 최근 관절 경직과 어깨 경련을 경험하고 있습니다. 또한 유방에 통증이 있습니다. ",증상으로 보아 샤가스병을 앓고 계신 것 같습니다. 최근에 중남미를 여행하신 적이 있나요?
"의사 선생님, 옆구리 통증, 팔의 뻣뻣함 또는 압박감, 어깨 부종, 유방의 통증 또는 통증을 경험하고 있습니다. 무엇이 문제일까요?","증상에 비추어 볼 때 척수 공동 증일 가능성이 있습니다. 척수에 체액으로 채워진 낭종이 형성될 때 발생하는 희귀 질환으로, 설명하신 증상을 포함한 다양한 증상을 유발할 수 있습니다. 적절한 진단과 치료를 받는 것이 중요합니다."
"의사 선생님, 지난 며칠 동안 계속 두통이 있었습니다. 무엇이 문제인지 말씀해 주시겠어요?","두통은 여러 가지 원인에 의해 발생할 수 있지만, 환자분의 경우 척수 공동 증이 의심됩니다."
"의사 선생님, 저는 발과 발가락에 통증이 심하고 손과 손가락이 붓고 있습니다. 게다가 다리가 약하고 무겁게 느껴집니다. 이 모든 증상의 원인은 무엇일까요? ",이러한 증상은 척수 내에 액체로 채워진 낭종이 형성되는 희귀 질환인 척수 공동 증이라는 질환의 결과일 수 있습니다. 이 낭종은 신경 손상과 고객님께서 말씀하신 증상을 포함한 다양한 증상을 유발할 수 있습니다.
"의사 선생님, 저는 심한 허리 통증과 다리 힘이 약해졌습니다. 저에게 무슨 문제가 있다고 생각하시나요?",증상에 비추어 볼 때 척수 공동 증일 가능성이 있습니다.
"의사 선생님, 두통과 다리 힘이 약해지는데 원인이 무엇인지 아세요?",증상으로 보아 척수에 낭종이 생겨 신체 여러 부위에 통증과 쇠약감을 유발하는 척수 공동 증을 앓고 계신 것 같습니다. 이 진단을 확인하기 위해 몇 가지 검사를 실행하고 싶습니다.
"의사 선생님, 저는 요즘 숨쉬기가 힘들어요. 숨을 들이쉬고 내쉴 때 아파요. ",증상으로 보아 폐섬유증이 있는 것 같습니다. 폐에 흉터 조직이 형성되어 호흡을 어렵게 만드는 폐 질환입니다.
"의사 선생님, 숨가쁨, 실신, 기침, 호흡 곤란, 날카로운 가슴 통증이 있습니다. 저에게 무슨 문제가 있을까요?",설명하신 증상으로 보아 폐섬유증을 앓고 계신 것 같습니다.
"의사 선생님, 저는 최근에 자주 기절하고 눈이 정말 가렵습니다. 또한 숨을 제대로 쉬기도 어렵습니다.",증상으로 보아 폐 섬유증이 있는 것 같습니다.
"안녕하세요 의사 선생님, 몇 주 동안 열이 나고 기침이 계속되고 있습니다. 원인이 무엇인지 알고 계신가요?","음, 증상으로 보아 폐섬유증을 앓고 계신 것 같습니다. 폐에 흉터를 유발하여 호흡곤란, 피로, 지속적인 기침을 유발할 수 있는 질환입니다. 증상의 원인을 확실히 파악하기 위해 몇 가지 검사를 실시하는 것이 중요합니다."
"의사 선생님, 저는 최근에 숨이 가쁩니다. 원인이 무엇일까요?",증상으로 보아 폐섬유증을 앓고 있을 가능성이 있습니다.
"의사 선생님, 심장 박동이 불규칙하고 목에서 계속 분비물이 나옵니다. 원인이 무엇인지 아세요?",증상으로 보아 승모판막 질환이 있을 가능성이 있습니다.
"의사 선생님, 두근거림이 있는데 그 이유가 무엇일까요?",승모판막 질환 때문일 수 있습니다. 숨가쁨이나 피로와 같은 다른 증상도 경험하셨나요?
"의사 선생님, 저는 최근에 숨이 가쁘고 심박수가 빨라지고 어지러운 증상을 경험하고 있습니다. 무엇이 문제일까요?","증상으로 보아 승모판막 질환이 있을 가능성이 있습니다. 이는 심장의 좌심방과 좌심실 사이의 판막이 제대로 작동하지 않을 때 발생하며 호흡곤란, 심박수 증가, 어지럼증 등 다양한 증상을 유발합니다."
"의사 선생님, 저는 최근 몇 가지 증상을 겪고 있습니다 - 살이 찌고 악몽을 꾸고 있습니다. ",승모판막 질환의 증상을 경험하고 계신 것 같습니다. 숨이 차거나 피곤한 증상도 있으신가요?
"의사 선생님, 최근에 날카로운 흉통이 발생했는데 그 원인이 무엇일까요?",증상으로 볼 때 승모판막 질환이 있을 가능성이 있습니다.
"의사 선생님, 최근 어지러워요. 무슨 이유일까요?",어지럼증의 가장 유력한 원인은 신체의 신경계에 영향을 미치는 파킨슨병 때문일 수 있습니다. 다른 증상은 없으셨나요?
"의사 선생님, 저는 어지럼증, 말하기 어려움, 다리 약화, 쇠약, 움직임 문제를 겪고 있습니다. 저에게 무슨 문제가 있을까요?",증상으로 볼 때 파킨슨병일 가능성이 있습니다.
최근에 팔과 다리를 움직이기 힘들고 근육이 정말 뻣뻣하거나 뭉친 것 같습니다. 저에게 무슨 문제가 있나요?,"증상으로 보아 파킨슨병의 초기 단계를 겪고 계신 것 같습니다. 진단을 확인하기 위해 몇 가지 추가 검사를 해봐야겠지만, 현재로서는 초점 약화와 근육 경직이 가장 유력한 원인인 것 같습니다."
"의사 선생님, 저는 온몸이 뻣뻣하고 어지럽고 말하기 어려운 증상을 겪고 있습니다. 무슨 문제일까요?",설명하신 증상으로 볼 때 파킨슨병이 있으신 것 같습니다.
"의사 선생님, 발과 발가락에 통증과 부종이 심합니다. 그 이유가 무엇일까요?",통풍이라는 일반적인 유형의 관절염을 앓고 계신 것 같습니다.
"의사 선생님, 관절 통증이 심합니다. 원인이 무엇일까요?","통풍일 수 있습니다. 해당 관절에 부종, 열감, 발적도 느껴지나요?"
"의사 선생님, 손과 발목이 붓고 손가락에 통증이 있습니다. 무엇이 문제일 수 있는지 아세요?",증상으로 보아 통풍이 있는 것 같습니다. 통풍은 관절에 요산 결정이 쌓여 염증과 통증을 유발하는 흔한 유형의 관절염입니다.
"의사 선생님, 저는 발 또는 발가락 통증, 발목 통증, 발목 부종, 무릎 통증 및 발 또는 발가락 부종을 경험하고 있습니다. 무엇이 문제일까요?",증상으로 보아 혈류 내 요산 과다로 인한 관절염의 한 형태인 통풍을 앓고 있는 것 같습니다.
"의사 선생님, 저는 발목 통증과 부종, 그리고 손과 손가락이 붓는 증상을 겪고 있습니다.","통풍이 있는 것 같습니다. 통풍은 관절, 특히 발목과 발에 갑작스럽고 심한 통증, 부기 및 발적을 유발하는 관절염의 일종입니다. 또한 손과 손가락에 부종이 생길 수도 있습니다."
"의사 선생님, 며칠 동안 코리자 증상을 겪고 있습니다. 무슨 증상일까요?",중이의 염증인 중이염을 앓고 계신 것 같습니다.
"의사 선생님, 귀에 문제가 있어요. 귀가 막힌 것 같고 목이 아프고 청력이 저하된 것 같습니다. 또한 구토를 하고 콧물이 흐릅니다. 저에게 무슨 문제가 있을까요?","코막힘, 인후통, 청력 저하, 코막힘, 구토 등의 증상을 동반하는 중이염이 있으신 것 같습니다. 진단을 확인하고 적절한 치료를 제공하기 위해 귀를 검사하고 싶습니다."
"의사 선생님, 귀가 막힌 느낌이 듭니다. 그 이유가 무엇일까요?",고막 뒤에 염증이 생기고 액체가 고이는 중이염 때문일 수 있습니다.
"의사 선생님, 콧물이 나고 귀에 분비물이 있습니다. 무엇이 문제일까요?",증상으로 보아 중이염이 있으신 것 같습니다.
"의사 선생님, 저는 요즘 몸이 너무 안 좋아요. 코막힘, 구토, 인후통, 열이 나고 귀가 막힌 느낌이 듭니다. 저에게 무슨 문제가 있을까요?",중이염이 있는 것 같습니다. 중이염은 설명하신 모든 증상을 유발할 수 있는 귀 감염입니다.
"의사 선생님, 저는 최근에 기분 변화와 성질 문제를 겪고 있습니다. 가끔 이유 없이 화를 내는데 제가 통제할 수 없는 것 같습니다.","음, 당신의 기분 변화와 성질 문제는 오피오이드 약물 남용의 징후일 수 있는 것 같습니다."
"의사 선생님, 저는 한동안 약물 남용으로 어려움을 겪어왔고 제 삶에 큰 영향을 미치고 있습니다. 또한 최근에 자존감이 정말 낮아진 것 같아요.","말씀하신 내용을 보면 오피오이드 남용으로 어려움을 겪고 계신 것 같고, 이로 인해 자존감 저하 및 기타 부정적인 결과를 초래할 수 있습니다. 가능한 한 빨리 이 문제를 해결하는 것이 중요합니다."
"안녕하세요 의사 선생님, 저는 요즘 특히 아침에 불안과 초조함을 많이 느끼고 있습니다.","최근에 마약이나 오피오이드를 사용하셨나요? 환자분: 사실, 네, 허리 통증 때문에 오피오이드를 사용하고 있습니다."
"의사 선생님, 저는 최근에 이상한 증상을 겪고 있습니다. 반사회적으로 행동하고 우울한 기분이 들기도 하고, 가끔은 존재하지 않는 것을 보고 듣기도 합니다. 또한 매우 쉽게 화를 냅니다.","약물 남용, 특히 오피오이드 남용의 증상을 겪고 계신 것 같습니다. 이러한 증상에는 반사회적 행동, 우울증, 망상 또는 환각, 과도한 분노 등이 포함될 수 있습니다. 오피오이드를 사용한 적이 있나요?"
"의사 선생님, 저는 최근에 과도한 분노, 성질 문제, 반사회적 행동을 경험하고 있습니다. 원인이 무엇이라고 생각하시나요?",증상으로 볼 때 오피오이드의 과도한 사용이 이러한 행동 변화를 일으킬 수 있습니다. 약물 남용은 개인의 정신 건강과 행동에 중대한 영향을 미칠 수 있습니다.
